"edge_id","country","mechanism_id","mechanism_name","source_actor_id","source_actor_name","target_actor_id","target_actor_name","relationship_type","process_stage","domestic_source_id","citation","legal_text_excerpt","legal_anchor_type","anchor_strength","mandatory_or_discretionary","timeline_defined","remedy_available","territorial_level","edge_confidence","edge_derivation_method","manual_review_required","notes"
"CRCV2-EDGE-0210","Costa Rica","CRC-MECH-002","right_to_stand_for_election","CRC-ACT-009","Corte Suprema de Justicia","CRC-ACT-005","Asamblea Legislativa","coordinates_with","internal_governance","CRC-CPOL","CRC-CPOL 164","La Asamblea Legislativa nombrará no menos de veinticinco Magistrados suplentes escogidos entre la nómina de cincuenta candidatos que le presentará la Corte Suprema de Justicia. Las faltas temporales d","constitutional","5","discretionary","yes","no","no","medium","coordination_assignment","false","multi-authority provision"
"CRCV2-EDGE-0211","Costa Rica","CRC-MECH-001","vote","CRC-ACT-001","Tribunal Supremo de Elecciones (TSE)","CRC-ACT-008","Poder Ejecutivo","funds_or_allocates_resources","voting_or_participation","CRC-CPOL","CRC-CPOL 177","La preparación del proyecto ordinario corresponde al Poder Ejecutivo por medio de un Departamento especializado en la materia, cuyo jefe será de nombramiento del Presidente de la República, para un pe","constitutional","5","mandatory","no","no","no","high","explicit_textual_relation","false",""
"CRCV2-EDGE-0212","Costa Rica","CRC-MECH-001","vote","CRC-ACT-009","Corte Suprema de Justicia","CRC-ACT-008","Poder Ejecutivo","funds_or_allocates_resources","voting_or_participation","CRC-CPOL","CRC-CPOL 177","La preparación del proyecto ordinario corresponde al Poder Ejecutivo por medio de un Departamento especializado en la materia, cuyo jefe será de nombramiento del Presidente de la República, para un pe","constitutional","5","mandatory","no","no","no","high","explicit_textual_relation","false",""
"CRCV2-EDGE-0213","Costa Rica","CRC-MECH-001","vote","CRC-ACT-001","Tribunal Supremo de Elecciones (TSE)","CRC-ACT-009","Corte Suprema de Justicia","coordinates_with","internal_governance","CRC-CPOL","CRC-CPOL 177","La preparación del proyecto ordinario corresponde al Poder Ejecutivo por medio de un Departamento especializado en la materia, cuyo jefe será de nombramiento del Presidente de la República, para un pe","constitutional","5","mandatory","no","no","no","medium","coordination_assignment","false","multi-authority provision"
"CRCV2-EDGE-0214","Costa Rica","CRC-MECH-001","vote","CRC-ACT-009","Corte Suprema de Justicia","CRC-ACT-001","Tribunal Supremo de Elecciones (TSE)","coordinates_with","internal_governance","CRC-CPOL","CRC-CPOL 177","La preparación del proyecto ordinario corresponde al Poder Ejecutivo por medio de un Departamento especializado en la materia, cuyo jefe será de nombramiento del Presidente de la República, para un pe","constitutional","5","mandatory","no","no","no","medium","coordination_assignment","false","multi-authority provision"
"CRCV2-EDGE-0218","Costa Rica","CRC-MECH-001","vote","CRC-ACT-004","Sala Constitucional (Sala IV)","CRC-ACT-008","Poder Ejecutivo","publishes_information","voting_or_participation","CRC-CPOL","CRC-CPOL 197","Esta Constitución entrará en plena vigencia el ocho de noviembre de 1949, y deroga las anteriores. Se mantiene en vigor el ordenamiento jurídico existente, mientras no sea modificado o derogado por lo","constitutional","5","discretionary","no","no","no","medium","explicit_textual_relation","false",""
"CRCV2-EDGE-0219","Costa Rica","CRC-MECH-001","vote","CRC-ACT-001","Tribunal Supremo de Elecciones (TSE)","CRC-ACT-004","Sala Constitucional (Sala IV)","coordinates_with","internal_governance","CRC-CPOL","CRC-CPOL 197","Esta Constitución entrará en plena vigencia el ocho de noviembre de 1949, y deroga las anteriores. Se mantiene en vigor el ordenamiento jurídico existente, mientras no sea modificado o derogado por lo","constitutional","5","discretionary","no","no","no","medium","coordination_assignment","false","multi-authority provision"
"CRCV2-EDGE-0220","Costa Rica","CRC-MECH-001","vote","CRC-ACT-004","Sala Constitucional (Sala IV)","CRC-ACT-001","Tribunal Supremo de Elecciones (TSE)","coordinates_with","internal_governance","CRC-CPOL","CRC-CPOL 197","Esta Constitución entrará en plena vigencia el ocho de noviembre de 1949, y deroga las anteriores. Se mantiene en vigor el ordenamiento jurídico existente, mientras no sea modificado o derogado por lo","constitutional","5","discretionary","no","no","no","medium","coordination_assignment","false","multi-authority provision"
"CRCV2-EDGE-0221","Costa Rica","CRC-MECH-001","vote","CRC-ACT-004","Sala Constitucional (Sala IV)","CRC-ACT-005","Asamblea Legislativa","coordinates_with","internal_governance","CRC-CPOL","CRC-CPOL 197","Esta Constitución entrará en plena vigencia el ocho de noviembre de 1949, y deroga las anteriores. Se mantiene en vigor el ordenamiento jurídico existente, mientras no sea modificado o derogado por lo","constitutional","5","discretionary","no","no","no","medium","coordination_assignment","false","multi-authority provision"
"CRCV2-EDGE-0222","Costa Rica","CRC-MECH-001","vote","CRC-ACT-004","Sala Constitucional (Sala IV)","CRC-ACT-009","Corte Suprema de Justicia","coordinates_with","internal_governance","CRC-CPOL","CRC-CPOL 197","Esta Constitución entrará en plena vigencia el ocho de noviembre de 1949, y deroga las anteriores. Se mantiene en vigor el ordenamiento jurídico existente, mientras no sea modificado o derogado por lo","constitutional","5","discretionary","no","no","no","medium","coordination_assignment","false","multi-authority provision"
"CRCV2-EDGE-0223","Costa Rica","CRC-MECH-001","vote","CRC-ACT-005","Asamblea Legislativa","CRC-ACT-004","Sala Constitucional (Sala IV)","coordinates_with","internal_governance","CRC-CPOL","CRC-CPOL 197","Esta Constitución entrará en plena vigencia el ocho de noviembre de 1949, y deroga las anteriores. Se mantiene en vigor el ordenamiento jurídico existente, mientras no sea modificado o derogado por lo","constitutional","5","discretionary","no","no","no","medium","coordination_assignment","false","multi-authority provision"
"CRCV2-EDGE-0224","Costa Rica","CRC-MECH-001","vote","CRC-ACT-009","Corte Suprema de Justicia","CRC-ACT-004","Sala Constitucional (Sala IV)","coordinates_with","internal_governance","CRC-CPOL","CRC-CPOL 197","Esta Constitución entrará en plena vigencia el ocho de noviembre de 1949, y deroga las anteriores. Se mantiene en vigor el ordenamiento jurídico existente, mientras no sea modificado o derogado por lo","constitutional","5","discretionary","no","no","no","medium","coordination_assignment","false","multi-authority provision"
"CRCV2-EDGE-0225","Costa Rica","CRC-MECH-001","vote","CRC-ACT-001","Tribunal Supremo de Elecciones (TSE)","CRC-ACT-007","Ciudadanos / Ciudadanas","issues_call","activation","CRC-LCPREF","CRC-LCPREF 6","Solicitud de recolección de firmas El trámite del referéndum de iniciativa ciudadana será el siguiente: \[...\] d\) Una vez cumplido el trámite del inciso anterior, el TSE revisará, en un plazo no sup","statutory","4","discretionary","yes","no","no","high","explicit_textual_relation","false",""
"CRCV2-EDGE-0226","Costa Rica","CRC-MECH-001","vote","CRC-ACT-002","Registro Civil","CRC-ACT-007","Ciudadanos / Ciudadanas","issues_call","activation","CRC-LCPREF","CRC-LCPREF 6","Solicitud de recolección de firmas El trámite del referéndum de iniciativa ciudadana será el siguiente: \[...\] d\) Una vez cumplido el trámite del inciso anterior, el TSE revisará, en un plazo no sup","statutory","4","discretionary","yes","no","no","high","explicit_textual_relation","false",""
"CRCV2-EDGE-0227","Costa Rica","CRC-MECH-001","vote","CRC-ACT-004","Sala Constitucional (Sala IV)","CRC-ACT-007","Ciudadanos / Ciudadanas","issues_call","activation","CRC-LCPREF","CRC-LCPREF 6","Solicitud de recolección de firmas El trámite del referéndum de iniciativa ciudadana será el siguiente: \[...\] d\) Una vez cumplido el trámite del inciso anterior, el TSE revisará, en un plazo no sup","statutory","4","discretionary","yes","no","no","high","explicit_textual_relation","false",""
"CRCV2-EDGE-0228","Costa Rica","CRC-MECH-001","vote","CRC-ACT-001","Tribunal Supremo de Elecciones (TSE)","CRC-ACT-002","Registro Civil","coordinates_with","internal_governance","CRC-LCPREF","CRC-LCPREF 6","Solicitud de recolección de firmas El trámite del referéndum de iniciativa ciudadana será el siguiente: \[...\] d\) Una vez cumplido el trámite del inciso anterior, el TSE revisará, en un plazo no sup","statutory","4","discretionary","yes","no","no","medium","coordination_assignment","false","multi-authority provision"
"CRCV2-EDGE-0229","Costa Rica","CRC-MECH-001","vote","CRC-ACT-001","Tribunal Supremo de Elecciones (TSE)","CRC-ACT-004","Sala Constitucional (Sala IV)","coordinates_with","internal_governance","CRC-LCPREF","CRC-LCPREF 6","Solicitud de recolección de firmas El trámite del referéndum de iniciativa ciudadana será el siguiente: \[...\] d\) Una vez cumplido el trámite del inciso anterior, el TSE revisará, en un plazo no sup","statutory","4","discretionary","yes","no","no","medium","coordination_assignment","false","multi-authority provision"
"CRCV2-EDGE-0230","Costa Rica","CRC-MECH-001","vote","CRC-ACT-002","Registro Civil","CRC-ACT-001","Tribunal Supremo de Elecciones (TSE)","coordinates_with","internal_governance","CRC-LCPREF","CRC-LCPREF 6","Solicitud de recolección de firmas El trámite del referéndum de iniciativa ciudadana será el siguiente: \[...\] d\) Una vez cumplido el trámite del inciso anterior, el TSE revisará, en un plazo no sup","statutory","4","discretionary","yes","no","no","medium","coordination_assignment","false","multi-authority provision"
"CRCV2-EDGE-0231","Costa Rica","CRC-MECH-001","vote","CRC-ACT-002","Registro Civil","CRC-ACT-004","Sala Constitucional (Sala IV)","coordinates_with","internal_governance","CRC-LCPREF","CRC-LCPREF 6","Solicitud de recolección de firmas El trámite del referéndum de iniciativa ciudadana será el siguiente: \[...\] d\) Una vez cumplido el trámite del inciso anterior, el TSE revisará, en un plazo no sup","statutory","4","discretionary","yes","no","no","medium","coordination_assignment","false","multi-authority provision"
"CRCV2-EDGE-0232","Costa Rica","CRC-MECH-001","vote","CRC-ACT-004","Sala Constitucional (Sala IV)","CRC-ACT-001","Tribunal Supremo de Elecciones (TSE)","coordinates_with","internal_governance","CRC-LCPREF","CRC-LCPREF 6","Solicitud de recolección de firmas El trámite del referéndum de iniciativa ciudadana será el siguiente: \[...\] d\) Una vez cumplido el trámite del inciso anterior, el TSE revisará, en un plazo no sup","statutory","4","discretionary","yes","no","no","medium","coordination_assignment","false","multi-authority provision"
"CRCV2-EDGE-0233","Costa Rica","CRC-MECH-001","vote","CRC-ACT-004","Sala Constitucional (Sala IV)","CRC-ACT-002","Registro Civil","coordinates_with","internal_governance","CRC-LCPREF","CRC-LCPREF 6","Solicitud de recolección de firmas El trámite del referéndum de iniciativa ciudadana será el siguiente: \[...\] d\) Una vez cumplido el trámite del inciso anterior, el TSE revisará, en un plazo no sup","statutory","4","discretionary","yes","no","no","medium","coordination_assignment","false","multi-authority provision"
"CRCV2-EDGE-0234","Costa Rica","CRC-MECH-005","referendum","CRC-ACT-001","Tribunal Supremo de Elecciones (TSE)","CRC-ACT-004","Sala Constitucional (Sala IV)","coordinates_with","internal_governance","CRC-LCPREF","CRC-LCPREF 16","Trámite ante el TSE Corresponderá al TSE organizar, dirigir y fiscalizar los procesos de realización del referéndum, así como escrutar y declarar sus resultados. Previo a la convocatoria a referéndum,","statutory","4","discretionary","no","no","no","medium","coordination_assignment","false","multi-authority provision"
"CRCV2-EDGE-0235","Costa Rica","CRC-MECH-005","referendum","CRC-ACT-004","Sala Constitucional (Sala IV)","CRC-ACT-001","Tribunal Supremo de Elecciones (TSE)","coordinates_with","internal_governance","CRC-LCPREF","CRC-LCPREF 16","Trámite ante el TSE Corresponderá al TSE organizar, dirigir y fiscalizar los procesos de realización del referéndum, así como escrutar y declarar sus resultados. Previo a la convocatoria a referéndum,","statutory","4","discretionary","no","no","no","medium","coordination_assignment","false","multi-authority provision"
"CRCV2-EDGE-0236","Costa Rica","CRC-MECH-001","vote","CRC-ACT-001","Tribunal Supremo de Elecciones (TSE)","CRC-ACT-008","Poder Ejecutivo","issues_call","activation","CRC-LCPREF","CRC-LCPREF 98","Cuando se trate de reformas constitucionales, la consulta deberá hacerse después de su aprobación en primer debate, en primera legislatura, y antes de la definitiva. Cuando se trate de otros proyectos","statutory","4","discretionary","yes","no","no","medium","explicit_textual_relation","false",""
"CRCV2-EDGE-0237","Costa Rica","CRC-MECH-001","vote","CRC-ACT-005","Asamblea Legislativa","CRC-ACT-008","Poder Ejecutivo","issues_call","activation","CRC-LCPREF","CRC-LCPREF 98","Cuando se trate de reformas constitucionales, la consulta deberá hacerse después de su aprobación en primer debate, en primera legislatura, y antes de la definitiva. Cuando se trate de otros proyectos","statutory","4","discretionary","yes","no","no","medium","explicit_textual_relation","false",""
"CRCV2-EDGE-0238","Costa Rica","CRC-MECH-001","vote","CRC-ACT-001","Tribunal Supremo de Elecciones (TSE)","CRC-ACT-005","Asamblea Legislativa","coordinates_with","internal_governance","CRC-LCPREF","CRC-LCPREF 98","Cuando se trate de reformas constitucionales, la consulta deberá hacerse después de su aprobación en primer debate, en primera legislatura, y antes de la definitiva. Cuando se trate de otros proyectos","statutory","4","discretionary","yes","no","no","medium","coordination_assignment","false","multi-authority provision"
"CRCV2-EDGE-0239","Costa Rica","CRC-MECH-001","vote","CRC-ACT-005","Asamblea Legislativa","CRC-ACT-001","Tribunal Supremo de Elecciones (TSE)","coordinates_with","internal_governance","CRC-LCPREF","CRC-LCPREF 98","Cuando se trate de reformas constitucionales, la consulta deberá hacerse después de su aprobación en primer debate, en primera legislatura, y antes de la definitiva. Cuando se trate de otros proyectos","statutory","4","discretionary","yes","no","no","medium","coordination_assignment","false","multi-authority provision"
