"edge_id","country","source_actor_id","source_actor_name","source_role","target_actor_id","target_actor_name","target_role","mechanism_id","mechanism_name","mechanism_category","relationship_type","process_stage","edge_confidence","legal_anchor_type","anchor_strength","anchor_category","derivation_method","manual_review_required","notes"
"CRC-EDGE-0563","Costa Rica","CRC-ACT-009","Corte Suprema de Justicia","supervisor","CRC-ACT-008","Poder Ejecutivo","executive","CRC-MECH-ELECTORAL_RE","electoral_remedies","remedy","coordinates_with","electoral_dispute_resolution","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0564","Costa Rica","CRC-ACT-001","Tribunal Supremo de Elecciones (TSE)","orchestrator","CRC-ACT-006","Partidos Políticos","political_actor","CRC-MECH-ELECTORAL_AU","electoral_authority_internal_governance","governance","regulates","internal_governance","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0565","Costa Rica","CRC-ACT-001","Tribunal Supremo de Elecciones (TSE)","orchestrator","CRC-ACT-002","Registro Civil","subordinate","CRC-MECH-ELECTORAL_AU","electoral_authority_internal_governance","governance","supervises","internal_governance","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0566","Costa Rica","CRC-ACT-001","Tribunal Supremo de Elecciones (TSE)","orchestrator","CRC-ACT-003","Juntas Electorales","subordinate","CRC-MECH-ELECTORAL_AU","electoral_authority_internal_governance","governance","supervises","internal_governance","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0567","Costa Rica","CRC-ACT-001","Tribunal Supremo de Elecciones (TSE)","orchestrator","CRC-ACT-007","Ciudadanos / Ciudadanas","rights_holder","CRC-MECH-ELECTORAL_AU","electoral_authority_internal_governance","governance","administers","internal_governance","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0568","Costa Rica","CRC-ACT-009","Corte Suprema de Justicia","supervisor","CRC-ACT-001","Tribunal Supremo de Elecciones (TSE)","orchestrator","CRC-MECH-ELECTORAL_AU","electoral_authority_internal_governance","governance","oversees","internal_governance","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0569","Costa Rica","CRC-ACT-004","Sala Constitucional (Sala IV)","adjudicator","CRC-ACT-001","Tribunal Supremo de Elecciones (TSE)","orchestrator","CRC-MECH-ELECTORAL_AU","electoral_authority_internal_governance","governance","reviews","internal_governance","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0570","Costa Rica","CRC-ACT-005","Asamblea Legislativa","legislator","CRC-ACT-001","Tribunal Supremo de Elecciones (TSE)","orchestrator","CRC-MECH-ELECTORAL_AU","electoral_authority_internal_governance","governance","mandates","internal_governance","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0571","Costa Rica","CRC-ACT-001","Tribunal Supremo de Elecciones (TSE)","orchestrator","CRC-ACT-008","Poder Ejecutivo","executive","CRC-MECH-ELECTORAL_AU","electoral_authority_internal_governance","governance","coordinates_with","internal_governance","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0572","Costa Rica","CRC-ACT-008","Poder Ejecutivo","executive","CRC-ACT-001","Tribunal Supremo de Elecciones (TSE)","orchestrator","CRC-MECH-ELECTORAL_AU","electoral_authority_internal_governance","governance","coordinates_with","internal_governance","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0573","Costa Rica","CRC-ACT-002","Registro Civil","subordinate","CRC-ACT-006","Partidos Políticos","political_actor","CRC-MECH-ELECTORAL_AU","electoral_authority_internal_governance","governance","coordinates_with","internal_governance","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0574","Costa Rica","CRC-ACT-003","Juntas Electorales","subordinate","CRC-ACT-006","Partidos Políticos","political_actor","CRC-MECH-ELECTORAL_AU","electoral_authority_internal_governance","governance","coordinates_with","internal_governance","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0575","Costa Rica","CRC-ACT-006","Partidos Políticos","political_actor","CRC-ACT-007","Ciudadanos / Ciudadanas","rights_holder","CRC-MECH-ELECTORAL_AU","electoral_authority_internal_governance","governance","coordinates_with","internal_governance","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0576","Costa Rica","CRC-ACT-009","Corte Suprema de Justicia","supervisor","CRC-ACT-006","Partidos Políticos","political_actor","CRC-MECH-ELECTORAL_AU","electoral_authority_internal_governance","governance","coordinates_with","internal_governance","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0577","Costa Rica","CRC-ACT-004","Sala Constitucional (Sala IV)","adjudicator","CRC-ACT-006","Partidos Políticos","political_actor","CRC-MECH-ELECTORAL_AU","electoral_authority_internal_governance","governance","reviews","internal_governance","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0578","Costa Rica","CRC-ACT-005","Asamblea Legislativa","legislator","CRC-ACT-006","Partidos Políticos","political_actor","CRC-MECH-ELECTORAL_AU","electoral_authority_internal_governance","governance","coordinates_with","internal_governance","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0579","Costa Rica","CRC-ACT-008","Poder Ejecutivo","executive","CRC-ACT-006","Partidos Políticos","political_actor","CRC-MECH-ELECTORAL_AU","electoral_authority_internal_governance","governance","coordinates_with","internal_governance","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0580","Costa Rica","CRC-ACT-002","Registro Civil","subordinate","CRC-ACT-003","Juntas Electorales","subordinate","CRC-MECH-ELECTORAL_AU","electoral_authority_internal_governance","governance","coordinates_with","internal_governance","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0581","Costa Rica","CRC-ACT-003","Juntas Electorales","subordinate","CRC-ACT-002","Registro Civil","subordinate","CRC-MECH-ELECTORAL_AU","electoral_authority_internal_governance","governance","coordinates_with","internal_governance","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0582","Costa Rica","CRC-ACT-002","Registro Civil","subordinate","CRC-ACT-007","Ciudadanos / Ciudadanas","rights_holder","CRC-MECH-ELECTORAL_AU","electoral_authority_internal_governance","governance","coordinates_with","internal_governance","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0583","Costa Rica","CRC-ACT-009","Corte Suprema de Justicia","supervisor","CRC-ACT-002","Registro Civil","subordinate","CRC-MECH-ELECTORAL_AU","electoral_authority_internal_governance","governance","oversees","internal_governance","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0584","Costa Rica","CRC-ACT-004","Sala Constitucional (Sala IV)","adjudicator","CRC-ACT-002","Registro Civil","subordinate","CRC-MECH-ELECTORAL_AU","electoral_authority_internal_governance","governance","reviews","internal_governance","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0585","Costa Rica","CRC-ACT-005","Asamblea Legislativa","legislator","CRC-ACT-002","Registro Civil","subordinate","CRC-MECH-ELECTORAL_AU","electoral_authority_internal_governance","governance","mandates","internal_governance","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0586","Costa Rica","CRC-ACT-008","Poder Ejecutivo","executive","CRC-ACT-002","Registro Civil","subordinate","CRC-MECH-ELECTORAL_AU","electoral_authority_internal_governance","governance","coordinates_with","internal_governance","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0587","Costa Rica","CRC-ACT-003","Juntas Electorales","subordinate","CRC-ACT-007","Ciudadanos / Ciudadanas","rights_holder","CRC-MECH-ELECTORAL_AU","electoral_authority_internal_governance","governance","coordinates_with","internal_governance","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0588","Costa Rica","CRC-ACT-009","Corte Suprema de Justicia","supervisor","CRC-ACT-003","Juntas Electorales","subordinate","CRC-MECH-ELECTORAL_AU","electoral_authority_internal_governance","governance","oversees","internal_governance","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0589","Costa Rica","CRC-ACT-004","Sala Constitucional (Sala IV)","adjudicator","CRC-ACT-003","Juntas Electorales","subordinate","CRC-MECH-ELECTORAL_AU","electoral_authority_internal_governance","governance","reviews","internal_governance","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0590","Costa Rica","CRC-ACT-005","Asamblea Legislativa","legislator","CRC-ACT-003","Juntas Electorales","subordinate","CRC-MECH-ELECTORAL_AU","electoral_authority_internal_governance","governance","mandates","internal_governance","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0591","Costa Rica","CRC-ACT-008","Poder Ejecutivo","executive","CRC-ACT-003","Juntas Electorales","subordinate","CRC-MECH-ELECTORAL_AU","electoral_authority_internal_governance","governance","coordinates_with","internal_governance","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0592","Costa Rica","CRC-ACT-009","Corte Suprema de Justicia","supervisor","CRC-ACT-007","Ciudadanos / Ciudadanas","rights_holder","CRC-MECH-ELECTORAL_AU","electoral_authority_internal_governance","governance","coordinates_with","internal_governance","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0593","Costa Rica","CRC-ACT-004","Sala Constitucional (Sala IV)","adjudicator","CRC-ACT-007","Ciudadanos / Ciudadanas","rights_holder","CRC-MECH-ELECTORAL_AU","electoral_authority_internal_governance","governance","coordinates_with","internal_governance","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0594","Costa Rica","CRC-ACT-005","Asamblea Legislativa","legislator","CRC-ACT-007","Ciudadanos / Ciudadanas","rights_holder","CRC-MECH-ELECTORAL_AU","electoral_authority_internal_governance","governance","coordinates_with","internal_governance","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0595","Costa Rica","CRC-ACT-008","Poder Ejecutivo","executive","CRC-ACT-007","Ciudadanos / Ciudadanas","rights_holder","CRC-MECH-ELECTORAL_AU","electoral_authority_internal_governance","governance","coordinates_with","internal_governance","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0596","Costa Rica","CRC-ACT-004","Sala Constitucional (Sala IV)","adjudicator","CRC-ACT-009","Corte Suprema de Justicia","supervisor","CRC-MECH-ELECTORAL_AU","electoral_authority_internal_governance","governance","coordinates_with","internal_governance","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0597","Costa Rica","CRC-ACT-009","Corte Suprema de Justicia","supervisor","CRC-ACT-005","Asamblea Legislativa","legislator","CRC-MECH-ELECTORAL_AU","electoral_authority_internal_governance","governance","coordinates_with","internal_governance","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0598","Costa Rica","CRC-ACT-005","Asamblea Legislativa","legislator","CRC-ACT-009","Corte Suprema de Justicia","supervisor","CRC-MECH-ELECTORAL_AU","electoral_authority_internal_governance","governance","coordinates_with","internal_governance","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0599","Costa Rica","CRC-ACT-009","Corte Suprema de Justicia","supervisor","CRC-ACT-008","Poder Ejecutivo","executive","CRC-MECH-ELECTORAL_AU","electoral_authority_internal_governance","governance","coordinates_with","internal_governance","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
